Centro;Pedido;Ordem;Texto cabeçalho documento;Item;Nº reserva;Nº item reserva transferência;Material;Texto breve material;Tipo de movimento;Txt.tipo movimento;Referência;Fornecedor;Doc.material;Item doc.material;Data do documento;Data de lançamento;Data de entrada;Hora do registro;Quantidade;Montante em MI;Depósito;Centro financeiro;Nome do usuário;CAMPO TEXTO DESC.;CAMPO AUTOR DESC.;Operação;Elemento PEP;Imobilizado;Conta do Razão;Classificação contábil múltipla;Estoque especial;Qtd.  UM registro;UM registro;Nome 1;Subnº;Nº roteiro operações;Qtd.em UPP;Qtd.em UM pedido;Empresa;Tipo de avaliação;Lote;Número de documento configurável;Montante externo em MI;Valor de venda;Motivo do movimento;Ordem do cliente;Divisão ord.cliente;Item ord.cliente;Centro custo;Cliente;Código de movimento;Consumo;Código entrada;Ordem do cliente;Item ord.cliente;UM básica;Ano doc.material;Diagrama de rede;Segmento de estoque;Cód.débito/crédito;Tp.transação/evento;Valor PV com IVA;Moeda;Nota acomp.mercadoria;Item gerado automaticamente;Linha original;Contador;Unid.prç.pedido;UM pedido;CAMPO VALOR ICMS;CAMPO VALOR DIFAL;Documento do depósito;Nº do depósito
CDFL;4500153206;;;10;0;0;400603;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;101;EM Entrada mercador.;180036091;1003949;5000266196;1;18/05/2026;25/05/2026;25/05/2026;10:29:13;1.817; R$ 52.693,00 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;1.817;KG;CDFL - CD FLORES;;0;1.817;1.817;AMEN;;;;0;0;0;;0;0;;;B;;;;0;KG;2026;;;S;WE;0;BRL;;;0;0;KG;KG;3.688,51;0;;
CDFL;4500153065;;;20;0;0;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;101;EM Entrada mercador.;180036085;1003949;5000266175;1;07/05/2026;25/05/2026;25/05/2026;09:36:58;7.029; R$ 39.643,56 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;7.029;M;CDFL - CD FLORES;;0;7.029;7.029;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;2.775,05;0;;
CDFL;4500153065;;;20;0;0;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;101;EM Entrada mercador.;180035980;1003949;5000264340;1;06/05/2026;18/05/2026;18/05/2026;08:11:11;4.520; R$ 25.492,80 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;4.520;M;CDFL - CD FLORES;;0;4.520;4.520;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;1.784,50;0;;
CDFL;4500153065;;;20;0;0;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;101;EM Entrada mercador.;180035979;1003949;5000264339;1;05/05/2026;18/05/2026;18/05/2026;08:05:23;31.451; R$ 177.383,64 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;31.451;M;CDFL - CD FLORES;;0;31.451;31.451;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;12.416,85;0;;
CDFL;4500148814;;;20;0;0;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;101;EM Entrada mercador.;180035368;1003949;5000257207;1;16/03/2026;24/03/2026;24/03/2026;15:06:37;24.937;162.090,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;24.937;M;CDFL - CD FLORES;;0;24.937;24.937;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;11.346,34;0;;
CDFL;4500148814;;;20;0;0;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;101;EM Entrada mercador.;180035223;1003949;5000256338;1;12/03/2026;16/03/2026;16/03/2026;14:54:32;8.366;54.379,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;8.366;M;CDFL - CD FLORES;;0;8.366;8.366;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;3.806,53;0;;
CDFL;4500135901;;;10;0;0;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;101;EM Entrada mercador.;180034563;1011333;5000247841;1;27/01/2026;27/01/2026;27/01/2026;16:18:08;23.275;139.853,47;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;23.275;M;CDFL - CD FLORES;;0;23.275;23.275;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;8.504,68;18.357,97;;
CDFL;4500132950;;;10;0;0;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;101;EM Entrada mercador.;180034018;1011333;5000240935;1;21/10/2025;10/12/2025;10/12/2025;16:29:05;10.000;60.087,42;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;10.000;M;CDFL - CD FLORES;;0;10.000;10.000;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;3.654,00;7.887,42;;
CDFL;4500128696;;;30;0;0;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;101;EM Entrada mercador.;180033636;1011333;5000235084;4;04/10/2025;07/11/2025;07/11/2025;15:58:55;6.000;36.052,45;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;6.000;M;CDFL - CD FLORES;;0;6.000;6.000;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;2.192,44;4.732,54;;
CDFL;4500128696;;;20;0;0;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;101;EM Entrada mercador.;180033636;1011333;5000235084;3;04/10/2025;07/11/2025;07/11/2025;15:58:55;392;2.355,43;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;392;M;CDFL - CD FLORES;;0;392;392;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;143,24;309,19;;
CDFL;4500125675;;;10;0;0;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;101;EM Entrada mercador.;180032942;1011333;5000228191;1;20/08/2025;24/09/2025;24/09/2025;10:49:00;8.500;51.074,31;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;8.500;M;CDFL - CD FLORES;;0;8.500;8.500;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;3.105,90;6.704,31;;
CDFL;4500118908;;;80;0;0;400710;CABO  MULT 3X95+1X70MM² XLPE 0,6/1 KV;101;EM Entrada mercador.;180031992;1003949;5000217204;1;25/07/2025;31/07/2025;31/07/2025;11:06:07;2.510;90.058,80;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2.510;M;CDFL - CD FLORES;;0;2.510;2.510;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;6.304,12;0;;
CDFL;4500152874;;;30;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180036259;1003949;5000266700;1;21/05/2026;02/06/2026;02/06/2026;09:29:27;14.958;268.047,36;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;14.958;M;CDFL - CD FLORES;;0;14.958;14.958;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;18.763,32;0;;
CDFL;4500152874;;;30;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180036234;1003949;5000266521;1;26/05/2026;01/06/2026;01/06/2026;10:57:07;5.470;98.022,40;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;5.470;M;CDFL - CD FLORES;;0;5.470;5.470;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;6.861,57;0;;
CDFL;4500152874;;;20;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180036108;1003949;5000266260;1;14/05/2026;26/05/2026;26/05/2026;14:46:51;13.375; R$ 239.680,00 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;13.375;M;CDFL - CD FLORES;;0;13.375;13.375;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;16.777,60;0;;
CDFL;4500152874;;;20;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180036109;1003949;5000266261;1;18/05/2026;26/05/2026;26/05/2026;14:54:24;5.535; R$ 99.187,20 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;5.535;M;CDFL - CD FLORES;;0;5.535;5.535;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;6.943,10;0;;
CDFL;4500152874;;;20;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180036110;1003949;5000266262;1;18/05/2026;26/05/2026;26/05/2026;14:59:07;10.096; R$ 180.920,32 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;10.096;M;CDFL - CD FLORES;;0;10.096;10.096;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;12.664,42;0;;
CDFL;4500152874;;;20;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180036112;1003949;5000266264;1;19/05/2026;26/05/2026;26/05/2026;15:04:19;1.372; R$ 24.586,24 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;1.372;M;CDFL - CD FLORES;;0;1.372;1.372;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;1.721,04;0;;
CDFL;4500152874;;;20;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180036088;1003949;5000266180;1;13/05/2026;25/05/2026;25/05/2026;10:04:07;7.622; R$ 136.586,24 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;7.622;M;CDFL - CD FLORES;;0;7.622;7.622;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;9.561,04;0;;
CDFL;4500152874;;;20;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180035978;1003949;5000264334;1;30/04/2026;18/05/2026;18/05/2026;07:53:15;2.000; R$ 35.840,00 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;2.000;M;CDFL - CD FLORES;;0;2.000;2.000;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;2.508,80;0;;
CDFL;4500137857;;;10;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180034832;1011333;5000251563;1;16/02/2026;16/02/2026;16/02/2026;16:51:25;24.000;459.979,56;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;24.000;M;CDFL - CD FLORES;;0;24.000;24.000;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;27.972,00;60.379,56;;
CDFL;4500137857;;;10;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180034657;1011333;5000248757;1;04/02/2026;04/02/2026;04/02/2026;08:04:54;24.904;477.305,46;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;24.904;M;CDFL - CD FLORES;;0;24.904;24.904;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;29.025,61;62.653,86;;
CDFL;4500125894;;;10;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180033223;1011333;5000230747;2;10/09/2025;13/10/2025;13/10/2025;07:49:07;1.154;22.117,35;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.154;M;CDFL - CD FLORES;;0;1.154;1.154;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;1.344,99;2.903,25;;
CDFL;4500125894;;;10;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180033223;1011333;5000230747;1;10/09/2025;13/10/2025;13/10/2025;07:49:07;30.000;574.974,45;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;30.000;M;CDFL - CD FLORES;;0;30.000;30.000;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;34.965,00;75.474,45;;
CDFL;4500117818;;;20;0;0;400730;CABO ELET 15KV AL PROT XLPE 185MM2 1F MT;101;EM Entrada mercador.;180031965;1011333;5000217012;1;30/06/2025;29/07/2025;29/07/2025;09:47:18;26.184;501.837,70;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;26.184;M;CDFL - CD FLORES;;0;26.184;26.184;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;30.517,45;65.874,10;;
CDFL;4500152852;;;10;0;0;400733;CABO ELET BT 70MM2 CU PVC PT 0,6/1KV;101;EM Entrada mercador.;180035983;1003949;5000264348;1;05/05/2026;18/05/2026;18/05/2026;08:44:06;135; R$ 9.297,44 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;135;M;CDFL - CD FLORES;;0;135;135;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;650,82;0;;
CDFL;4500124112;;;10;0;0;400733;CABO ELET BT 70MM2 CU PVC PT 0,6/1KV;101;EM Entrada mercador.;180034138;1003949;5000243579;1;11/12/2025;18/12/2025;18/12/2025;08:55:21;100;5.698,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;100;M;CDFL - CD FLORES;;0;100;100;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;398,86;0;;
CDFL;4500150388;;;180;0;0;400734;CABO ELET FLEXIVEL PVC 750V 2,5MM2 PT;101;EM Entrada mercador.;180035936;1003949;5000263354;11;05/05/2026;13/05/2026;13/05/2026;14:35:54;800; R$ 1.960,00 ;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;800;M;CDFL - CD FLORES;;0;800;800;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;137,2;0;;
CDFL;4500150291;;;10;0;0;400758;CHAVE SECC 1P 15KV 630A 110KV 25KA;101;EM Entrada mercador.;180036098;1003412;5000266238;1;15/05/2026;26/05/2026;26/05/2026;08:47:08;150; R$ 89.785,80 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;150;UN;CDFL - CD FLORES;;0;150;150;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;5.460,00;11.785,80;;
CDFL;4500137858;;;10;0;0;400758;CHAVE SECC 1P 15KV 630A 110KV 25KA;101;EM Entrada mercador.;180034823;1003412;5000251548;1;16/02/2026;16/02/2026;16/02/2026;07:45:12;488;292.103,14;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;488;UN;CDFL - CD FLORES;;0;488;488;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;17.763,20;38.343,14;;
CDFL;4500114002;;;30;0;0;400758;CHAVE SECC 1P 15KV 630A 110KV 25KA;101;EM Entrada mercador.;180032142;1003412;5000218734;1;18/07/2025;11/08/2025;11/08/2025;09:52:57;850;508.786,20;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;850;UN;CDFL - CD FLORES;;0;850;850;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0;BRL;;;0;0;UN;UN;30.940,00;66.786,20;;
CDFL;4500152157;;;150;0;0;400771;CINTA POSTE ACO 260MM;101;EM Entrada mercador.;180036104;1003152;5000266254;6;08/05/2026;26/05/2026;26/05/2026;14:21:57;65; R$ 1.879,52 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;65;UN;CDFL - CD FLORES;;0;65;65;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;114,3;246,72;;
CDFL;4500148053;;;30;0;0;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;101;EM Entrada mercador.;180036019;1020062;5000265125;1;24/03/2026;19/05/2026;19/05/2026;15:26:41;5.500; R$ 78.988,80 ;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;5.500;UN;CDFL - CD FLORES;;0;5.500;5.500;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;8.712,00;6.388,80;;
CDFL;4500145743;;;10;0;0;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;101;EM Entrada mercador.;180035771;1003799;5000261797;1;18/03/2026;30/04/2026;30/04/2026;08:22:12;4.055;88.033,02;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;4.055;UN;CDFL - CD FLORES;;0;4.055;4.055;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;5.353,41;11.555,72;;
CDFL;4500144683;;;20;0;0;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;101;EM Entrada mercador.;180035770;1003799;5000261796;2;18/03/2026;30/04/2026;30/04/2026;08:20:02;1.294;28.092,41;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.294;UN;CDFL - CD FLORES;;0;1.294;1.294;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;1.708,34;3.687,57;;
CDFL;4500138325;;;10;0;0;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;101;EM Entrada mercador.;180034985;1003799;5000253291;1;29/01/2026;26/02/2026;26/02/2026;16:52:59;3.706;80.456,32;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;3.706;UN;CDFL - CD FLORES;;0;3.706;3.706;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;4.892,66;10.561,16;;
CDFL;4500130788;;;10;0;0;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;101;EM Entrada mercador.;180033969;1003799;5000239791;1;05/11/2025;05/12/2025;05/12/2025;09:01:27;800;17.367,80;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;800;UN;CDFL - CD FLORES;;0;800;800;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0;BRL;;;0;0;UN;UN;1.056,16;2.279,80;;
CDFL;4500117817;;;10;0;0;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;101;EM Entrada mercador.;180032557;1003799;5000222575;1;29/07/2025;01/09/2025;01/09/2025;14:31:33;3.100;67.300,21;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;3.100;UN;CDFL - CD FLORES;;0;3.100;3.100;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0;BRL;;;0;0;UN;UN;4.092,62;8.834,21;;
CDFL;4500144413;;;40;0;0;400805;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;101;EM Entrada mercador.;180035525;1024046;5000259506;4;27/03/2026;13/04/2026;13/04/2026;10:22:31;153;903,49;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;153;UN;CDFL - CD FLORES;;0;153;153;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;54,94;118,6;;
CDFL;4500145740;;;10;0;0;400805;ELO FUSIVEL BOTAO DISTRIB H 5A 500MM;101;EM Entrada mercador.;180035449;1024046;5000257503;1;13/03/2026;31/03/2026;31/03/2026;14:29:50;569;3.360,03;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;569;UN;CDFL - CD FLORES;;0;569;569;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;204,33;441,06;;
CDFL;4500127601;;;10;0;0;400806;ELO FUSIVEL DISTRIB 30K 15KV 500MM;101;EM Entrada mercador.;180033321;1003489;5000232047;1;22/09/2025;17/10/2025;17/10/2025;09:15:03;137;966,71;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;137;UN;CDFL - CD FLORES;;0;137;137;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0;BRL;;;0;0;UN;UN;58,79;126,9;;
CDFL;4500153065;;;50;0;0;400821;CABO ELET 15KV AL PROT XLPE 120MM2 1F MT;101;EM Entrada mercador.;180036102;1003949;5000266248;2;04/05/2026;26/05/2026;26/05/2026;10:43:23;1.000; R$ 12.490,00 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;1.000;M;CDFL - CD FLORES;;0;1.000;1.000;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2026;;;S;WE;0;BRL;;;0;0;M;M;874,3;0;;
CDFL;4500134146;;;10;0;0;400821;CABO ELET 15KV AL PROT XLPE 120MM2 1F MT;101;EM Entrada mercador.;180034017;1011333;5000240930;1;12/11/2025;10/12/2025;10/12/2025;16:25:40;4.000;53.963,57;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;4.000;M;CDFL - CD FLORES;;0;4.000;4.000;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;3.281,60;7.083,57;;
CDFL;4500134146;;;10;0;0;400821;CABO ELET 15KV AL PROT XLPE 120MM2 1F MT;101;EM Entrada mercador.;180034017;1011333;5000240930;2;12/11/2025;10/12/2025;10/12/2025;16:25:40;700;9.443,62;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;700;M;CDFL - CD FLORES;;0;700;700;AMEN;;;;0;0;0;;0;0;;;B;;;;0;M;2025;;;S;WE;0;BRL;;;0;0;M;M;574,28;1.239,62;;
CDFL;4500148260;;;10;0;0;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;101;EM Entrada mercador.;180036218;1021472;5000266444;1;14/04/2026;29/05/2026;29/05/2026;16:04:31;16.800; R$ 49.224,00 ;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;16.800;UN;CDFL - CD FLORES;;0;16.800;16.800;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;0;0;;
CDFL;4500148260;;;10;0;0;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;101;EM Entrada mercador.;180036179;1021472;5000266366;1;27/04/2026;28/05/2026;28/05/2026;14:26:56;42.081; R$ 123.297,33 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;42.081;UN;CDFL - CD FLORES;;0;42.081;42.081;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;0;0;;
CDFL;4500142962;;;90;0;0;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;101;EM Entrada mercador.;180035586;1021472;5000259982;7;13/03/2026;14/04/2026;14/04/2026;15:44:18;5.165;15.133,45;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;5.165;UN;CDFL - CD FLORES;;0;5.165;5.165;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;0;0;;
CDFL;4500126952;;;10;0;0;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;101;EM Entrada mercador.;180033211;1021472;5000230622;1;16/09/2025;10/10/2025;10/10/2025;10:05:06;12.500;36.625,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;12.500;UN;CDFL - CD FLORES;;0;12.500;12.500;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0;BRL;;;0;0;UN;UN;0;0;;
CDFL;4500114173;;;10;0;0;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;101;EM Entrada mercador.;180031794;1021472;5000215811;1;17/06/2025;18/07/2025;18/07/2025;10:06:16;2.591;7.591,63;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2.591;UN;CDFL - CD FLORES;;0;2.591;2.591;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0;BRL;;;0;0;UN;UN;0;0;;
CDFL;4500113053;;;20;0;0;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;101;EM Entrada mercador.;180031789;1021472;5000215736;2;17/06/2025;18/07/2025;18/07/2025;09:07:00;7.420;21.740,60;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;7.420;UN;CDFL - CD FLORES;;0;7.420;7.420;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0;BRL;;;0;0;UN;UN;0;0;;
CDFL;4500125463;;;30;0;0;400828;CONECTOR DER CUNHA AM AL 4/0AWG 336,4MCM;101;EM Entrada mercador.;180033145;1003799;5000230030;3;05/09/2025;07/10/2025;07/10/2025;11:15:34;150;5.927,58;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;150;UN;CDFL - CD FLORES;;0;150;150;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0;BRL;;;0;0;UN;UN;360,47;778,09;;
CDFL;4500146591;;;140;0;0;400851;EMENDA PREF COND AL 2/0 AWG 1016MM;101;EM Entrada mercador.;180035754;1007593;5000261750;14;29/04/2026;29/04/2026;29/04/2026;10:04:41;1.202;27.257,36;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.202;UN;CDFL - CD FLORES;;0;1.202;1.202;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;1.657,56;3.577,96;;
CDFL;4500151133;;;10;0;0;400889;HASTE ANCORA AC 2400MM 16MM;101;EM Entrada mercador.;180036185;1003152;5000266373;1;08/05/2026;28/05/2026;28/05/2026;15:23:05;725; R$ 36.194,33 ;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;725;UN;CDFL - CD FLORES;;0;725;725;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;2.201,03;4.751,08;;
CDFL;4500147613;;;10;0;0;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;101;EM Entrada mercador.;180035677;1009609;5000261327;1;24/03/2026;22/04/2026;22/04/2026;14:25:44;1.866;185.967,05;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1.866;UN;CDFL - CD FLORES;;0;1.866;1.866;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;20.511,07;15.041,45;;
CDFL;4500147613;;;10;0;0;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;101;EM Entrada mercador.;180035690;1009609;5000261346;1;24/03/2026;22/04/2026;22/04/2026;15:54:36;2.000;199.321,60;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2.000;UN;CDFL - CD FLORES;;0;2.000;2.000;AMEN;;;;0;0;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0;BRL;;;0;0;UN;UN;21.984,00;16.121,60;;
