Divisão da remessa;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Preço líquido;Moeda;Unidade preço;Qtd.divisão;Data de remessa;Hora;Dat.rem.estatística;Quantidade anterior;Qtd.entrada;Quantidade saída;Qtd.fornecida;Requisição de compra;Item ReqC;Código de criação;Núm.itens;Contrato básico;a ser fornecido (valor;a ser fornecida (quantidade);Ãinda a faturar (quantidade);Ainda a faturar (valor);Categoria do item;Código de controle;Código de imposto;Código de liberação;Ctg.externa hierarquia;Den.característica 1;Denominação da característica 1;Denominação da característica 2;Denominação da característica 2;Denominação da característica 3;Denominação da característica 3;Dep.saída (do estq.);Documento de compras;Domicílio fiscal;Estado de liberação;Estrat.de liberação;Fim da validade;Fornecedor/centro fornecedor;Grupo de liberação;Grupo PSST;Histórico do consumo de componentes;Incompleto;Início per.validade;It.contrato superior;Item;Nº acompanhamento;Número da hierarquia;Número de documento configurável;Nº externo ordenação;Nº pacote;Nome de fornecedor;Organização compras;PriorNeces.;Prz.apresent.cotação;Qtd.na UnidGestEstoq;Qtd.notificada;Qtd.prev.pendente;Qtd.solicit.anterior;Quantidade prevista;Reg. info compras;Regra de agrupamento PSST;RFQ coletiva;Segmento de estoque;Segmento necessidade;Origem;Unid.prç.pedido;Unidade manutenção estoque;Urgência necessidade;ValFix.(cabeç.);Valor global pendente;Valor líquido pedido;Valor pendente;Valor solicitado
1;NB;F;A02;;23/02/2026;800817;CHAVE FUSIVEL DIST 15KV 100A/10KA PORC;MC10801;;;;CDFL;CUST;1.117;UN;268,77;BRL;1;1.117;30/05/2026;00:00:00;30/05/2026;0;0;0;0;10101512;10;R;1;4600003086;300.216,09;1.117;1.117;300.216,09;0;;C1;G;;;;;;;;;4500147521;ZF 1302603;X;19;;1003412    MAURIZIO  CIA LTDA;2;;;;;40;10;;;;0;0;1003412    MAURIZIO  CIA LTDA;OA01;0;;1.117;0;0;0;0;5300000809;;;;;;UN;UN;0;0,00;0,00;300.216,09;0,00;0,00
1;NB;F;A01;;23/02/2026;800515;ISOLADOR ANCOR POLIM 15KV 5000DAN;MC10902;;;;CDFL;CUST;405;UN;32,00;BRL;1;405;14/04/2026;00:00:00;14/04/2026;0;0;0;0;10100954;10;R;1;4600003072;12.960,00;405;405;12.960,00;0;;C0;G;;;;;;;;;4500147552;ZF 1302603;X;19;;1003412    MAURIZIO  CIA LTDA;2;;;;;10;10;;;;0;0;1003412    MAURIZIO  CIA LTDA;OA01;0;;405;0;0;0;0;5300026814;;;;;;UN;UN;0;0,00;0,00;12.960,00;0,00;0,00
1;NB;F;A02;;26/02/2026;400758;CHAVE SECC 1P 15KV 630A 110KV 25KA;MC10202;;;;CDFL;INVT;550;UN;483,60;BRL;1;550;27/04/2026;00:00:00;27/04/2026;0;0;0;0;10101510;90;R;1;4600003086;265.980,00;550;550;265.980,00;0;;C1;G;;;;;;;;;4500147692;ZF 1302603;X;19;;1003412    MAURIZIO  CIA LTDA;2;;;;;30;10;;;;0;0;1003412    MAURIZIO  CIA LTDA;OA01;0;;550;0;0;0;0;5300026917;;;;;;UN;UN;0;0,00;0,00;265.980,00;0,00;0,00
1;NB;F;A02;;26/02/2026;800959;PORTA-FUSIVEL 15KV 100A;MC10801;;;;CDFL;CUST;817;UN;88,81;BRL;1;817;27/04/2026;00:00:00;27/04/2026;0;0;0;0;10099353;10;R;1;4600003042;72.561,85;817;817;72.561,85;0;;C1;G;;;;;;;;;4500147697;ZF 1302603;X;19;;1003412    MAURIZIO  CIA LTDA;2;;;;;10;10;;;;0;0;1003412    MAURIZIO  CIA LTDA;OA01;0;;817;0;0;0;0;5300000808;;;;;;UN;UN;0;0,00;0,00;72.561,85;0,00;0,00
1;NB;F;A03;;22/01/2026;801216;ELO FUSIVEL BOTAO DISTRIB K 50A 500MM;MC10801;;;;CDFL;CUST;231;UN;7,25;BRL;1;231;04/04/2026;00:00:00;04/04/2026;0;231;0;0;10100104;70;R;1;4600003058;0,00;0;0;0,00;0;;C1;G;;;;;;;;;4500144463;ZF 1302603;X;19;;1003489    INDEL BAURU INDUSTRIA ELETROMETALUR;2;;;;;70;10;;;;0;0;1003489    INDEL BAURU INDUSTRIA EL;OA01;0;;231;231;0;0;0;5300031419;;;;;;UN;UN;0;0,00;0,00;1.675,67;0,00;0,00
1;NB;F;A03;;22/01/2026;801220;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;MC10801;;;;CDFL;CUST;1.962;UN;5,41;BRL;1;1.962;04/04/2026;00:00:00;30/03/2026;0;1.962;0;0;10100104;40;R;1;4600003058;0,00;0;0;0,00;0;;C1;G;;;;;;;;;4500144463;ZF 1302603;X;19;;1003489    INDEL BAURU INDUSTRIA ELETROMETALUR;2;;;;;40;20;;;;0;0;1003489    INDEL BAURU INDUSTRIA EL;OA01;0;;1.962;1.962;0;0;0;5300000032;;;;;;UN;UN;0;0,00;0,00;10.619,52;0,00;0,00
1;NB;F;A03;;22/01/2026;800824;ELO FUSIVEL BOTAO DISTR K 40A 500MM;MC10801;;;;CDFL;CUST;1.418;UN;6,84;BRL;1;1.418;04/04/2026;00:00:00;30/03/2026;0;1.418;0;0;10100104;30;R;1;4600003058;0,00;0;0;0,00;0;;C1;G;;;;;;;;;4500144463;ZF 1302603;X;19;;1003489    INDEL BAURU INDUSTRIA ELETROMETALUR;2;;;;;30;30;;;;0;0;1003489    INDEL BAURU INDUSTRIA EL;OA01;0;;1.418;1.418;0;0;0;5300021616;;;;;;UN;UN;0;0,00;0,00;9.692,74;0,00;0,00
1;NB;F;A03;;22/01/2026;402025;ELO FUSIVEL BOTAO DISTRIB K 25A 500MM;MC10801;;;;CDFL;INVT;42;UN;5,41;BRL;1;42;04/04/2026;00:00:00;30/03/2026;0;42;0;0;10100104;10;R;1;4600003058;0,00;0;0;0,00;0;;C1;G;;;;;;;;;4500144463;ZF 1302603;X;19;;1003489    INDEL BAURU INDUSTRIA ELETROMETALUR;2;;;;;10;40;;;;0;0;1003489    INDEL BAURU INDUSTRIA EL;OA01;0;;42;42;0;0;0;5300031420;;;;;;UN;UN;0;0,00;0,00;227,33;0,00;0,00
1;ZCDR;F;GAE;;04/02/2026;400359;ALCA PREFORM ESTAI 3/8P 9,5MM 889MM;MC11001;;;;CDFL;INVT;44;UN;26,80;BRL;1;44;28/01/2026;00:00:00;28/01/2026;0;44;0;0;10127974;10;R;1;;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500145004;ZF 1302603;X;15;;1003515    S V INSTALACOES LTDA;2;;;;;0;10;;;;0;0;1003515    S V INSTALACOES LTDA;OA01;0;;44;44;0;0;0;5300031534;;;;;;UN;UN;0;0,00;0,00;1.179,20;0,00;0,00
1;ZCDR;F;GAE;;02/03/2026;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;MC12002;;;;CDFL;INVT;500;UN;17,50;BRL;1;500;19/03/2026;00:00:00;19/03/2026;0;500;0;0;10130412;20;R;1;;0,00;0;0;0,00;0;;C0;G;;;;;;;;;4500147801;ZF 1302603;X;15;;1003515    S V INSTALACOES LTDA;2;;;;;0;10;;;;0;0;1003515    S V INSTALACOES LTDA;OA01;0;;500;500;0;0;0;5300031891;;;;;;UN;UN;0;0,00;0,00;8.750,00;0,00;0,00
1;NB;F;GAE;;02/03/2026;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;MC12002;;;;CDFL;INVT;4.500;UN;17,50;BRL;1;4.500;06/04/2026;00:00:00;31/12/2026;0;0;0;0;10130412;20;R;1;;78.750,00;4.500;4.500;78.750,00;0;;C0;G;;;;;;;;;4500147803;ZF 1302603;X;19;;1003515    S V INSTALACOES LTDA;2;;;;;0;10;;;;0;0;1003515    S V INSTALACOES LTDA;OA01;0;;4.500;0;0;0;0;5300031891;;;;;;UN;UN;0;0,00;0,00;78.750,00;0,00;0,00
1;ZCDR;F;GAE;;02/03/2026;410200; CONECTOR COMP TIPO H 95-95;MC12002;;;;CDFL;INVT;200;UN;17,50;BRL;1;200;26/03/2026;00:00:00;31/12/2026;0;20;0;0;10130412;10;R;1;;3.150,00;180;180;3.150,00;0;;C0;G;;;;;;;;;4500147804;ZF 1302603;X;15;;1003515    S V INSTALACOES LTDA;2;;;;;0;10;;;;0;0;1003515    S V INSTALACOES LTDA;OA01;0;;200;20;0;0;0;5300031892;;;;;;UN;UN;0;0,00;0,00;3.500,00;0,00;0,00
1;NB;F;A13;;16/03/2026;405491;TERMINAL TUBULAR CU ESTANHADO 35MM2;MC10401;;;;CDFL;INVT;30.000;UN;0,90;BRL;1;30.000;10/03/2026;00:00:00;10/03/2026;0;0;0;0;10131041;10;R;1;;27.000,00;30.000;30.000;27.000,00;0;;C0;G;;;;;;;;;4500149691;ZF 1302603;X;19;;1003515    S V INSTALACOES LTDA;2;;;;;0;10;;;;0;0;1003515    S V INSTALACOES LTDA;OA01;0;;30.000;0;0;0;0;5300032006;;;;;;UN;UN;0;0,00;0,00;27.000,00;0,00;0,00
1;ZCDR;F;GAE;;27/01/2026;410147;CX BLIND P/ MED MONO C/ ABERT INTEL;MC12503;;;;CDFL;INVT;15;UN;336,76;BRL;1;15;16/01/2026;00:00:00;16/01/2026;0;15;0;0;10127314;10;R;1;;0,00;0;0;0,00;0;;C1;G;;;;;;;;;4500144696;ZF 1302603;X;15;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;0;10;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;15;30;0;0;0;5300031478;;;;;;UN;UN;0;0,00;0,00;5.051,38;0,00;0,00
1;ZCDR;F;GAE;;27/01/2026;410152;CX BLIND P/ MED BI C/ ABERT INTEL;MC12503;;;;CDFL;INVT;13;UN;377,68;BRL;1;13;16/01/2026;00:00:00;16/01/2026;0;13;0;0;10127314;20;R;1;;0,00;0;0;0,00;0;;C1;G;;;;;;;;;4500144696;ZF 1302603;X;15;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;0;20;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;13;26;0;0;0;5300031479;;;;;;UN;UN;0;0,00;0,00;4.909,82;0,00;0,00
1;ZCDR;F;GAE;;27/01/2026;410153;CX BLIND P/ MED TRI C/ ABERT INTEL;MC12503;;;;CDFL;INVT;2;UN;377,68;BRL;1;2;16/01/2026;00:00:00;16/01/2026;0;2;0;0;10127314;30;R;1;;0,00;0;0;0,00;0;;C1;G;;;;;;;;;4500144696;ZF 1302603;X;15;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;0;30;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;2;4;0;0;0;5300031480;;;;;;UN;UN;0;0,00;0,00;755,36;0,00;0,00
1;NB;F;GAE;;27/02/2026;410155;CX BLIND P/ CONEXAO C/ ABERT INTEL;MC10301;;;;CDFL;INVT;250;UN;1.665,00;BRL;1;250;26/03/2026;00:00:00;26/03/2026;0;0;0;0;10129014;20;R;1;4600003496;416.250,00;250;250;416.250,00;0;;C0;G;;;;;;;;;4500147723;ZF 1302603;X;19;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;20;10;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;250;0;0;0;0;5300031883;;;;;;UN;UN;0;0,00;0,00;416.250,00;0,00;0,00
1;NB;F;GAE;;04/03/2026;410152;CX BLIND P/ MED BI C/ ABERT INTEL;MC12503;;;;CDFL;INVT;637;UN;281,60;BRL;1;637;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10129014;10;R;1;4600003496;179.379,20;637;637;179.379,20;0;;C1;G;;;;;;;;;4500148085;ZF 1302603;X;19;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;10;10;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;637;0;0;0;0;5300031479;;;;;;UN;UN;0;0,00;0,00;179.379,20;0,00;0,00
1;NB;F;GAE;;04/03/2026;410155;CX BLIND P/ CONEXAO C/ ABERT INTEL;MC10301;;;;CDFL;INVT;2.250;UN;1.465,20;BRL;1;2.250;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10129014;20;R;1;4600003496;3.296.700,00;2.250;2.250;3.296.700,00;0;;C1;G;;;;;;;;;4500148085;ZF 1302603;X;19;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;20;20;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;2.250;0;0;0;0;5300031883;;;;;;UN;UN;0;0,00;0,00;3.296.700,00;0,00;0,00
1;NB;F;GAE;;04/03/2026;410147;CX BLIND P/ MED MONO C/ ABERT INTEL;MC12503;;;;CDFL;INVT;306;UN;240,68;BRL;1;306;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10129014;30;R;1;4600003496;73.648,08;306;306;73.648,08;0;;C1;G;;;;;;;;;4500148085;ZF 1302603;X;19;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;30;30;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;306;0;0;0;0;5300031478;;;;;;UN;UN;0;0,00;0,00;73.648,08;0,00;0,00
1;NB;F;GAE;;04/03/2026;410153;CX BLIND P/ MED TRI C/ ABERT INTEL;MC12503;;;;CDFL;INVT;1.057;UN;281,60;BRL;1;1.057;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10129014;40;R;1;4600003496;297.651,20;1.057;1.057;297.651,20;0;;C1;G;;;;;;;;;4500148085;ZF 1302603;X;19;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;40;40;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;1.057;0;0;0;0;5300031480;;;;;;UN;UN;0;0,00;0,00;297.651,20;0,00;0,00
1;NB;F;GAE;;11/03/2026;410155;CX BLIND P/ CONEXAO C/ ABERT INTEL;MC10301;;;;CDFL;INVT;2.500;UN;1.465,20;BRL;1;2.500;20/06/2026;00:00:00;20/06/2026;0;0;0;0;10130628;10;R;1;4600003496;3.663.000,00;2.500;2.500;3.663.000,00;0;;C1;G;;;;;;;;;4500148999;ZF 1302603;X;19;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;50;10;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;2.500;0;0;0;0;5300031883;;;;;;UN;UN;0;0,00;0,00;3.663.000,00;0,00;0,00
1;NB;F;GAE;;11/03/2026;410147;CX BLIND P/ MED MONO C/ ABERT INTEL;MC12503;;;;CDFL;INVT;306;UN;240,68;BRL;1;306;20/06/2026;00:00:00;20/06/2026;0;0;0;0;10130628;20;R;1;4600003496;73.648,08;306;306;73.648,08;0;;C1;G;;;;;;;;;4500148999;ZF 1302603;X;19;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;60;20;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;306;0;0;0;0;5300031478;;;;;;UN;UN;0;0,00;0,00;73.648,08;0,00;0,00
1;NB;F;GAE;;11/03/2026;410152;CX BLIND P/ MED BI C/ ABERT INTEL;MC12503;;;;CDFL;INVT;637;UN;281,60;BRL;1;637;20/06/2026;00:00:00;20/06/2026;0;0;0;0;10130628;30;R;1;4600003496;179.379,20;637;637;179.379,20;0;;CA;G;;;;;;;;;4500148999;ZF 1302603;X;19;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;70;30;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;637;0;0;0;0;5300031479;;;;;;UN;UN;0;0,00;0,00;179.379,20;0,00;0,00
1;NB;F;GAE;;11/03/2026;410153;CX BLIND P/ MED TRI C/ ABERT INTEL;MC12503;;;;CDFL;INVT;1.057;UN;281,60;BRL;1;1.057;20/06/2026;00:00:00;20/06/2026;0;0;0;0;10130628;40;R;1;4600003496;297.651,20;1.057;1.057;297.651,20;0;;CA;G;;;;;;;;;4500148999;ZF 1302603;X;19;;1003592    FIXAR INDUSTRIAL -INDUSTRIA DE META;2;;;;;80;40;;;;0;0;1003592    FIXAR INDUSTRIAL -INDUST;OA01;0;;1.057;0;0;0;0;5300031480;;;;;;UN;UN;0;0,00;0,00;297.651,20;0,00;0,00
1;NB;F;A12;;22/01/2026;401959;CRUZETA POL FBV/RES PES 2400X112,5X90MM;MC12001;;;;CDFL;INVT;500;UN;170,61;BRL;1;500;05/03/2026;00:00:00;24/02/2026;0;500;0;0;10107658;10;R;1;4600002059;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500144395;ZF 1302603;X;19;;1003624    POOL ENGENHARIA, SERVICO, INDUSTRIA;2;;;;;60;10;;;;0;0;1003624    POOL ENGENHARIA, SERVICO;OA01;0;;500;500;0;0;0;5300001042;;;;;;UN;UN;0;0,00;0,00;85.305,35;0,00;0,00
1;NB;F;A12;;22/01/2026;801112;CRUZETA POL FBV/RES PES 2400X112,5X90MM;MC12001;;;;CDFL;CUST;309;UN;170,61;BRL;1;309;05/03/2026;00:00:00;24/02/2026;0;309;0;0;10107658;20;R;1;4600002059;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500144395;ZF 1302603;X;19;;1003624    POOL ENGENHARIA, SERVICO, INDUSTRIA;2;;;;;70;20;;;;0;0;1003624    POOL ENGENHARIA, SERVICO;OA01;0;;309;309;0;0;0;5300018702;;;;;;UN;UN;0;0,00;0,00;52.718,71;0,00;0,00
1;NB;F;A12;;22/01/2026;401959;CRUZETA POL FBV/RES PES 2400X112,5X90MM;MC12001;;;;CDFL;INVT;500;UN;170,61;BRL;1;500;05/04/2026;00:00:00;24/03/2026;0;500;0;0;10107658;10;R;1;4600002059;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500144395;ZF 1302603;X;19;;1003624    POOL ENGENHARIA, SERVICO, INDUSTRIA;2;;;;;60;30;;;;0;0;1003624    POOL ENGENHARIA, SERVICO;OA01;0;;500;500;0;0;0;5300001042;;;;;;UN;UN;0;0,00;0,00;85.305,35;0,00;0,00
1;NB;F;A12;;22/01/2026;803470;PONTALETE FBV 100MM 6M;MC02001;;;;CDFL;CUST;860;UN;318,17;BRL;1;860;28/02/2026;00:00:00;28/02/2026;0;860;0;0;10118053;20;R;1;4600003438;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500144462;ZF 1302603;X;19;;1003624    POOL ENGENHARIA, SERVICO, INDUSTRIA;2;;;;;20;10;;;;0;0;1003624    POOL ENGENHARIA, SERVICO;OA01;0;;860;860;0;0;0;5300013741;;;;;;UN;UN;0;0,00;0,00;273.622,67;0,00;0,00
1;NB;F;A12;;10/02/2026;401959;CRUZETA POL FBV/RES PES 2400X112,5X90MM;MC12001;;;;CDFL;INVT;1.000;UN;170,61;BRL;1;1.000;12/03/2026;00:00:00;12/03/2026;0;1.000;0;0;10107658;10;R;1;4600002059;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500145738;ZF 1302603;X;19;;1003624    POOL ENGENHARIA, SERVICO, INDUSTRIA;2;;;;;60;10;;;;0;0;1003624    POOL ENGENHARIA, SERVICO;OA01;0;;1.000;1.000;0;0;0;5300001042;;;;;;UN;UN;0;0,00;0,00;170.610,70;0,00;0,00
1;NB;F;A03;;24/02/2026;404183;"PARAFUSO AUTO BROCANTE 14 X 1"" CHAV. 3/8";MC01301;;;;CDFL;INVT;240;UN;0,26;BRL;1;240;30/03/2026;00:00:00;30/03/2026;0;0;0;0;10100430;40;R;1;4600003063;62,40;240;240;62,40;0;;C0;G;;;;;;;;;4500147599;ZF 1302603;X;19;;1003672    TAG COMERCIO DE TINTAS EIRELI;2;;;;;40;10;;;;0;0;1003672    TAG COMERCIO DE TINTAS E;OA01;0;;240;0;0;0;0;5300031802;;;;;;UN;UN;0;0,00;0,00;62,40;0,00;0,00
1;NB;F;A03;;24/02/2026;803176;"PARAFUSO AUTO BROCANTE 14 X 1"" CHAV. 3/8";MC01301;;;;CDFL;CUST;1.076;UN;0,21;BRL;1;1.076;30/03/2026;00:00:00;30/03/2026;0;0;0;0;10100430;20;R;1;4600003063;223,81;1.076;1.076;223,81;0;;C1;G;;;;;;;;;4500147599;ZF 1302603;X;19;;1003672    TAG COMERCIO DE TINTAS EIRELI;2;;;;;20;30;;;;0;0;1003672    TAG COMERCIO DE TINTAS E;OA01;0;;1.076;0;0;0;0;5300027522;;;;;;UN;UN;0;0,00;0,00;223,81;0,00;0,00
1;NB;F;A03;;28/01/2026;401004;RELIGADOR 1F AUTOMAT 7,96 KV 100A 6,3kA;MC21701;;;;CDFL;INVT;6;UN;17.251,14;BRL;1;6;18/06/2026;00:00:00;05/06/2026;0;0;0;0;10103893;10;R;1;4600003185;103.506,84;6;6;103.506,84;0;;A7;G;;;;;;;;;4500144854;ZF 1302603;X;19;;1003685    S&C ELECTRIC DO BRASIL LTDA;2;;;;;10;10;;;;0;0;1003685    S&C ELECTRIC DO BRASIL L;OA01;0;;6;0;0;0;0;5300001155;;;;;;UN;UN;0;0,00;0,00;103.506,84;0,00;0,00
1;NB;F;A12;;03/03/2026;402155;CONECTOR DER CUNHA AL 2AWG 336,4MCM;MC12002;;;;CDFL;INVT;271;UN;11,22;BRL;1;271;22/06/2026;00:00:00;20/04/2026;0;0;0;0;10130291;10;R;1;4600003530;3.039,48;271;271;3.039,48;0;;C1;G;;;;;;;;;4500148060;ZF 1302603;X;19;;1003780    INTELLI INDUSTRIA DE TERMINAIS ELET;2;;;;;10;10;;;;0;0;1003780    INTELLI INDUSTRIA DE TER;OA01;0;;271;0;0;0;0;5300032132;;;;;;UN;UN;0;0,00;0,00;3.039,48;0,00;0,00
1;NB;F;A12;;03/03/2026;800886;CONECTOR DER CUNHA AL 2/0AWG 336,4MCM;MC12002;;;;CDFL;CUST;240;UN;32,50;BRL;1;240;22/06/2026;00:00:00;20/04/2026;0;0;0;0;10130291;30;R;1;4600003530;7.800,84;240;240;7.800,84;0;;C1;G;;;;;;;;;4500148060;ZF 1302603;X;19;;1003780    INTELLI INDUSTRIA DE TERMINAIS ELET;2;;;;;30;20;;;;0;0;1003780    INTELLI INDUSTRIA DE TER;OA01;0;;240;0;0;0;0;5300032133;;;;;;UN;UN;0;0,00;0,00;7.800,84;0,00;0,00
1;NB;F;A12;;20/03/2026;400506;CONECTOR DER CU 13-34MM2;MC12002;;;;CDFL;INVT;5.710;UN;8,97;BRL;1;5.710;22/06/2026;00:00:00;22/06/2026;0;0;0;0;10130291;20;R;1;4600003530;51.191,29;5.710;5.710;51.191,29;0;;C1;G;;;;;;;;;4500148060;ZF 1302603;X;19;;1003780    INTELLI INDUSTRIA DE TERMINAIS ELET;2;;;;;20;30;;;;0;0;1003780    INTELLI INDUSTRIA DE TER;OA01;0;;5.710;0;0;0;0;5300000716;;;;;;UN;UN;0;0,00;0,00;51.191,29;0,00;0,00
1;NB;F;A12;;20/03/2026;801215;CONECTOR DER CU 13-34MM2;MC12002;;;;CDFL;CUST;1.044;UN;8,97;BRL;1;1.044;22/06/2026;00:00:00;22/06/2026;0;0;0;0;10130291;40;R;1;4600003530;9.359,67;1.044;1.044;9.359,67;0;;C1;G;;;;;;;;;4500148060;ZF 1302603;X;19;;1003780    INTELLI INDUSTRIA DE TERMINAIS ELET;2;;;;;40;40;;;;0;0;1003780    INTELLI INDUSTRIA DE TER;OA01;0;;1.044;0;0;0;0;5300000069;;;;;;UN;UN;0;0,00;0,00;9.359,67;0,00;0,00
1;NB;F;A12;;26/01/2026;401566;CONECTOR PARAL AL 4/0AWG 1/0AWG;MC10301;;;;CDFL;INVT;1.000;UN;17,38;BRL;1;1.000;27/04/2026;00:00:00;27/04/2026;0;0;0;0;10104854;50;R;1;4600003204;17.381,70;1.000;1.000;17.381,70;0;;C1;G;;;;;;;;;4500144683;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;20;10;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;1.000;0;0;0;0;5300002927;;;;;;UN;UN;0;0,00;0,00;17.381,70;0,00;0,00
1;NB;F;A12;;26/01/2026;400790;CONECTOR ATERR REFORÇ HAST/CAB 5/8-35MM2;MC10301;;;;CDFL;INVT;1.294;UN;17,54;BRL;1;1.294;27/04/2026;00:00:00;27/04/2026;0;0;0;0;10104854;70;R;1;4600003204;22.696,50;1.294;1.294;22.696,50;0;;C1;G;;;;;;;;;4500144683;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;10;20;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;1.294;0;0;0;0;5300002931;;;;;;UN;UN;0;0,00;0,00;22.696,50;0,00;0,00
1;NB;F;A12;;26/01/2026;800889;CONECTOR PARAL AL 4/0AWG 1/0AWG;MC10301;;;;CDFL;CUST;890;UN;17,38;BRL;1;890;27/04/2026;00:00:00;27/04/2026;0;0;0;0;10105454;20;R;1;4600003204;15.469,71;890;890;15.469,71;0;;C1;G;;;;;;;;;4500144684;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;40;20;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;890;0;0;0;0;5300007364;;;;;;UN;UN;0;0,00;0,00;15.469,71;0,00;0,00
1;NB;F;A03;;10/02/2026;801232;CONECTOR CUNHA AM AL 336,4MCM 336,4MCM;MC12002;;;;CDFL;CUST;1.835;UN;33,55;BRL;1;1.835;11/05/2026;00:00:00;11/05/2026;0;0;0;0;10100845;20;R;1;4600003093;61.572,32;1.835;1.835;61.572,32;0;;C1;G;;;;;;;;;4500145719;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;20;10;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;1.835;0;0;0;0;5300014297;;;;;;UN;UN;0;0,00;0,00;61.572,32;0,00;0,00
1;NB;F;A03;;10/02/2026;800884;CONECTOR CUNHA LIGA AL AZ 120MM2 4/0AWG;MC12002;;;;CDFL;CUST;600;UN;11,30;BRL;1;600;11/05/2026;00:00:00;11/05/2026;0;0;0;0;10100845;40;R;1;4600003093;6.779,70;600;600;6.779,70;0;;C1;G;;;;;;;;;4500145719;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;40;20;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;600;0;0;0;0;5300021402;;;;;;UN;UN;0;0,00;0,00;6.779,70;0,00;0,00
1;NB;F;A03;;10/02/2026;801215;CONECTOR DER CU 13-34MM2;MC12002;;;;CDFL;CUST;590;UN;7,36;BRL;1;590;11/05/2026;00:00:00;11/05/2026;0;0;0;0;10100845;50;R;1;4600003093;4.340,22;590;590;4.340,22;0;;C1;G;;;;;;;;;4500145719;ZF 1302603;X;19;;1003799    CONIMEL EMPRESA DE MATERIAL ELETRIC;2;;;;;50;30;;;;0;0;1003799    CONIMEL EMPRESA DE MATER;OA01;0;;590;0;0;0;0;5300008466;;;;;;UN;UN;0;0,00;0,00;4.340,22;0,00;0,00
