Centro;Pedido;Ordem;Texto cabeçalho documento;Item;Nº reserva;Nº item reserva transferência;Material;Texto breve material;Tipo de movimento;Txt.tipo movimento;Referência;Fornecedor;Doc.material;Item doc.material;Data do documento;Data de lançamento;Data de entrada;Hora do registro;Quantidade;Montante em MI;Depósito;Centro financeiro;Nome do usuário;CAMPO TEXTO DESC.;CAMPO AUTOR DESC.;Operação;Elemento PEP;Imobilizado;Conta do Razão;Classificação contábil múltipla;Estoque especial;Qtd.  UM registro;UM registro;Nome 1;Subnº;Nº roteiro operações;Qtd.em UPP;Qtd.em UM pedido;Empresa;Tipo de avaliação;Lote;Número de documento configurável;Montante externo em MI;Valor de venda;Motivo do movimento;Ordem do cliente;Divisão ord.cliente;Item ord.cliente;Centro custo;Cliente;Código de movimento;Consumo;Código entrada;Ordem do cliente;Item ord.cliente;UM básica;Ano doc.material;Diagrama de rede;Segmento de estoque;Cód.débito/crédito;Tp.transação/evento;Valor PV com IVA;Moeda;Nota acomp.mercadoria;Item gerado automaticamente;Linha original;Contador;Unid.prç.pedido;UM pedido;CAMPO VALOR ICMS;CAMPO VALOR DIFAL;Documento do depósito;Nº do depósito
CDFL;4500133731;;;10;0;0;400224;POSTE CONC DUPL T 11 M 300 DAN;101;EM Entrada mercador.;0180033939;1003866;5000239419;1;24/11/2025;03/12/2025;03/12/2025;09:58:02;25;40.500,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;25;UN;CDFL - CD FLORES;;0;25;25;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.835,00;0,00;;
CDFL;4500133731;;;10;0;0;400224;POSTE CONC DUPL T 11 M 300 DAN;101;EM Entrada mercador.;0180033836;1003866;5000237215;2;17/11/2025;19/11/2025;19/11/2025;14:34:15;4;6.480,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;4;UN;CDFL - CD FLORES;;0;4;4;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;453,60;0,00;;
CDFL;4500126488;;;40;0;0;400224;POSTE CONC DUPL T 11 M 300 DAN;101;EM Entrada mercador.;0180033374;1006698;5000232891;2;15/10/2025;20/10/2025;20/10/2025;16:37:32;6;9.720,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;6;UN;CDFL - CD FLORES;;0;6;6;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;680,40;0,00;;
CDFL;4500126488;;;40;0;0;400224;POSTE CONC DUPL T 11 M 300 DAN;101;EM Entrada mercador.;0180033232;1006698;5000230764;1;06/10/2025;13/10/2025;13/10/2025;08:43:27;25;40.500,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;25;UN;CDFL - CD FLORES;;0;25;25;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.835,00;0,00;;
CDFL;4500126488;;;40;0;0;400224;POSTE CONC DUPL T 11 M 300 DAN;101;EM Entrada mercador.;0180033242;1006698;5000230994;1;07/10/2025;13/10/2025;13/10/2025;15:55:07;25;40.500,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;25;UN;CDFL - CD FLORES;;0;25;25;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.835,00;0,00;;
CDFL;4500126488;;;40;0;0;400224;POSTE CONC DUPL T 11 M 300 DAN;101;EM Entrada mercador.;0180033243;1006698;5000230997;1;08/10/2025;13/10/2025;13/10/2025;15:59:14;25;40.500,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;25;UN;CDFL - CD FLORES;;0;25;25;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.835,00;0,00;;
CDFL;4500126488;;;40;0;0;400224;POSTE CONC DUPL T 11 M 300 DAN;101;EM Entrada mercador.;0180033209;1006698;5000230610;1;30/09/2025;10/10/2025;10/10/2025;09:47:49;25;40.500,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;25;UN;CDFL - CD FLORES;;0;25;25;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.835,00;0,00;;
CDFL;4500133909;;;20;0;0;400227;POSTE FIBRA VIDRO E-CR 18M 600DAN;101;EM Entrada mercador.;0180033542;1011711;5000234283;1;27/10/2025;31/10/2025;31/10/2025;08:27:21;4;32.012,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;4;UN;CDFL - CD FLORES;;0;4;4;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.240,84;0,00;;
CDFL;4500133731;;;30;0;0;400228;POSTE CONCRETO CIRC 9M 300DAN;101;EM Entrada mercador.;0180034250;1003866;5000244061;3;18/12/2025;29/12/2025;29/12/2025;07:46:16;1;1.550,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;108,50;0,00;;
CDFL;4500129073;;;50;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180035440;1003291;5000257481;1;26/03/2026;31/03/2026;31/03/2026;10:03:23;2;79.550,99;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2;UN;CDFL - CD FLORES;;0;2;2;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;5.568,57;0,00;;
CDFL;4500125193;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180035269;1003291;5000256503;4;16/03/2026;18/03/2026;18/03/2026;09:24:53;2;79.551,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2;UN;CDFL - CD FLORES;;0;2;2;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;5.568,57;0,00;;
CDFL;4500125193;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180035269;1003291;5000256503;3;16/03/2026;18/03/2026;18/03/2026;09:24:53;1;39.775,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.784,29;0,00;;
CDFL;4500139117;;;50;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180035188;1003291;5000256129;1;10/03/2026;16/03/2026;16/03/2026;08:36:01;10;397.755,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;10;UN;CDFL - CD FLORES;;0;10;10;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;27.842,85;0,00;;
CDFL;4500139117;;;50;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180035151;1003291;5000254711;1;04/03/2026;10/03/2026;10/03/2026;10:26:00;1;39.775,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.784,29;0,00;;
CDFL;4500139117;;;50;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180035150;1003291;5000254710;2;04/03/2026;10/03/2026;10/03/2026;10:22:55;8;318.204,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;8;UN;CDFL - CD FLORES;;0;8;8;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;22.274,28;0,00;;
CDFL;4500139117;;;50;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180035010;1003291;5000253417;1;24/02/2026;02/03/2026;02/03/2026;10:48:46;8;318.204,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;8;UN;CDFL - CD FLORES;;0;8;8;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;22.274,28;0,00;;
CDFL;4500139117;;;50;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180035011;1003291;5000253418;3;24/02/2026;02/03/2026;02/03/2026;10:52:16;3;119.326,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;3;UN;CDFL - CD FLORES;;0;3;3;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;8.352,86;0,00;;
CDFL;4500129073;;;50;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180034068;1003291;5000241648;2;04/12/2025;15/12/2025;15/12/2025;08:09:03;1;39.775,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.784,29;0,00;;
CDFL;4500121355;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180034069;1003291;5000241652;1;09/12/2025;15/12/2025;15/12/2025;08:13:09;1;39.775,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.784,29;0,00;;
CDFL;4500125193;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180034021;1003291;5000240951;2;04/12/2025;11/12/2025;11/12/2025;08:07:12;1;39.775,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.784,29;0,00;;
CDFL;4500125193;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033829;1003291;5000236826;2;13/11/2025;19/11/2025;19/11/2025;08:56:46;2;79.551,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2;UN;CDFL - CD FLORES;;0;2;2;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;5.568,57;0,00;;
CDFL;4500121355;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033831;1003291;5000236839;1;13/11/2025;19/11/2025;19/11/2025;09:14:05;1;39.775,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.784,29;0,00;;
CDFL;4500121355;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033786;1003291;5000236398;2;07/11/2025;17/11/2025;17/11/2025;15:45:03;3;119.326,50;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;3;UN;CDFL - CD FLORES;;0;3;3;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;8.352,86;0,00;;
CDFL;4500125193;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033699;1003291;5000235744;1;05/11/2025;12/11/2025;12/11/2025;15:09:12;8;318.204,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;8;UN;CDFL - CD FLORES;;0;8;8;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;22.274,28;0,00;;
CDFL;4500125193;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033701;1003291;5000235749;2;05/11/2025;12/11/2025;12/11/2025;15:27:22;7;278.428,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;7;UN;CDFL - CD FLORES;;0;7;7;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;19.490,00;0,00;;
CDFL;4500121355;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033376;1003291;5000232963;1;13/10/2025;21/10/2025;21/10/2025;07:53:30;3;119.326,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;3;UN;CDFL - CD FLORES;;0;3;3;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;8.352,86;0,00;;
CDFL;4500121355;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033381;1003291;5000232997;1;13/10/2025;21/10/2025;21/10/2025;09:07:46;2;79.551,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2;UN;CDFL - CD FLORES;;0;2;2;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;5.568,57;0,00;;
CDFL;4500121355;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033312;1003291;5000232013;1;06/10/2025;17/10/2025;17/10/2025;07:49:50;5;198.877,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;5;UN;CDFL - CD FLORES;;0;5;5;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;13.921,43;0,00;;
CDFL;4500121355;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033230;1003291;5000230761;2;03/10/2025;13/10/2025;13/10/2025;08:36:06;4;159.102,00;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;4;UN;CDFL - CD FLORES;;0;4;4;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;11.137,14;0,00;;
CDFL;4500121355;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033229;1003291;5000230759;1;03/10/2025;13/10/2025;13/10/2025;08:33:42;5;198.877,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;5;UN;CDFL - CD FLORES;;0;5;5;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;13.921,43;0,00;;
CDFL;4500121355;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033156;1003291;5000230120;1;29/09/2025;08/10/2025;08/10/2025;07:58:25;7;278.428,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;7;UN;CDFL - CD FLORES;;0;7;7;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;19.490,00;0,00;;
CDFL;4500121355;;;60;0;0;400243;TRAFO AER 3F 15KV 150KVA 220/127V 7TP;101;EM Entrada mercador.;0180033155;1003291;5000230119;1;29/09/2025;08/10/2025;08/10/2025;07:55:05;7;278.428,50;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;7;UN;CDFL - CD FLORES;;0;7;7;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;19.490,00;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180035269;1003291;5000256503;1;16/03/2026;18/03/2026;18/03/2026;09:24:53;1;28.827,07;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.017,89;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180035269;1003291;5000256503;2;16/03/2026;18/03/2026;18/03/2026;09:24:53;3;86.481,21;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;3;UN;CDFL - CD FLORES;;0;3;3;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;6.053,68;0,00;;
CDFL;4500129073;;;40;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180034734;1003291;5000250005;1;04/02/2026;10/02/2026;10/02/2026;11:12:18;1;28.827,07;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.017,89;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180034465;1003291;5000247589;1;30/12/2025;21/01/2026;23/01/2026;14:16:57;2;57.654,14;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2;UN;CDFL - CD FLORES;;0;2;2;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;4.035,79;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180034465;1003291;5000247589;2;30/12/2025;21/01/2026;23/01/2026;14:16:57;1;28.827,07;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2026;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.017,89;0,00;;
CDFL;4500129073;;;40;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180034068;1003291;5000241648;1;04/12/2025;15/12/2025;15/12/2025;08:09:03;3;86.481,21;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;3;UN;CDFL - CD FLORES;;0;3;3;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;6.053,68;0,00;;
CDFL;4500129073;;;40;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180034019;1003291;5000240949;1;04/12/2025;11/12/2025;11/12/2025;07:59:55;7;201.789,49;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;7;UN;CDFL - CD FLORES;;0;7;7;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;14.125,26;0,00;;
CDFL;4500121355;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180034020;1003291;5000240950;1;04/12/2025;11/12/2025;11/12/2025;08:03:15;1;28.827,07;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.017,89;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180034021;1003291;5000240951;1;04/12/2025;11/12/2025;11/12/2025;08:07:12;7;201.789,49;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;7;UN;CDFL - CD FLORES;;0;7;7;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;14.125,26;0,00;;
CDFL;4500129073;;;40;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180034022;1003291;5000240953;1;04/12/2025;11/12/2025;11/12/2025;08:10:32;7;201.789,49;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;7;UN;CDFL - CD FLORES;;0;7;7;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;14.125,26;0,00;;
CDFL;4500118240;;;40;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033833;1003291;5000236845;1;07/11/2025;19/11/2025;19/11/2025;09:26:04;7;201.789,49;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;7;UN;CDFL - CD FLORES;;0;7;7;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;14.125,26;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033829;1003291;5000236826;1;13/11/2025;19/11/2025;19/11/2025;08:56:46;3;86.481,21;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;3;UN;CDFL - CD FLORES;;0;3;3;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;6.053,68;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033783;1003291;5000236389;1;07/11/2025;17/11/2025;17/11/2025;15:39:39;4;115.308,28;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;4;UN;CDFL - CD FLORES;;0;4;4;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;8.071,58;0,00;;
CDFL;4500121355;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033786;1003291;5000236398;1;07/11/2025;17/11/2025;17/11/2025;15:45:03;4;115.308,28;INVT;EST_INV_AME;LPEIXOTO;;;;;;;;;4;UN;CDFL - CD FLORES;;0;4;4;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;8.071,58;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033708;1003291;5000235799;1;05/11/2025;13/11/2025;13/11/2025;08:12:54;8;230.616,56;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;8;UN;CDFL - CD FLORES;;0;8;8;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;16.143,16;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033704;1003291;5000235752;1;05/11/2025;12/11/2025;12/11/2025;15:36:26;8;230.616,56;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;8;UN;CDFL - CD FLORES;;0;8;8;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;16.143,16;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033703;1003291;5000235751;1;05/11/2025;12/11/2025;12/11/2025;15:34:21;6;172.962,42;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;6;UN;CDFL - CD FLORES;;0;6;6;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;12.107,37;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033702;1003291;5000235750;1;05/11/2025;12/11/2025;12/11/2025;15:31:57;6;172.962,42;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;6;UN;CDFL - CD FLORES;;0;6;6;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;12.107,37;0,00;;
CDFL;4500125193;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033701;1003291;5000235749;1;05/11/2025;12/11/2025;12/11/2025;15:27:22;1;28.827,07;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;1;UN;CDFL - CD FLORES;;0;1;1;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;2.017,89;0,00;;
CDFL;4500121355;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033230;1003291;5000230761;1;03/10/2025;13/10/2025;13/10/2025;08:36:06;2;57.654,14;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2;UN;CDFL - CD FLORES;;0;2;2;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;4.035,79;0,00;;
CDFL;4500118240;;;40;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033231;1003291;5000230763;1;03/10/2025;13/10/2025;13/10/2025;08:38:14;2;57.654,14;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;2;UN;CDFL - CD FLORES;;0;2;2;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;4.035,79;0,00;;
CDFL;4500121355;;;50;0;0;400288;TRAFO AER 3F 15KV 112,5KVA 220/127V 7TP;101;EM Entrada mercador.;0180033157;1003291;5000230122;1;29/09/2025;08/10/2025;08/10/2025;08:14:30;8;230.616,56;INVT;EST_INV_AME;MDCOSTA;;;;;;;;;8;UN;CDFL - CD FLORES;;0;8;8;AMEN;;;;0,00;0,00;0;;0;0;;;B;;;;0;UN;2025;;;S;WE;0,00;BRL;;;0;0;UN;UN;16.143,16;0,00;;
